PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
1258;Azitromicina;Azitromicina Farmoz;14;1;897359845;4;;500 mg;7;97,00;2;1;1;159
1259;Azitromicina;Azitromicina Farmoz 500 mg Comprimidos Revestidos;14;7;244218693;8;;500 mg;1;13,00;2;1;1;55
1260;Azitromicina;Azitromicina GP 500 mg Comprimidos revestidos;9;6;83349517;14;;500 mg;6;121,00;2;1;1;55
1261;Azitromicina;Azitromicina Generis;11;7;887041680;2;;40 mg/ml;5;140,00;7;0;0;162
1262;Azitromicina;Azitromicina Generis 500 mg Comprimidos Revestidos;13;3;536532181;20;;500 mg;6;54,00;2;1;1;55
1263;Azitromicina;Azitromicina Germed;4;3;204170287;1;;500 mg;1;32,00;2;1;1;55
1264;Azitromicina;Azitromicina Labesfal 500 mg Comprimidos Revestidos;10;8;390432215;10;;500 mg;4;55,00;2;1;1;55
1265;Azitromicina;Azitromicina Mepha 500 mg Comprimidos Revestidos;11;3;142920673;8;;500 mg;3;104,00;2;1;1;55
1266;Azitromicina;Azitromicina Mylan;15;1;273596009;11;;500 mg;3;101,00;2;1;1;55
1267;Azitromicina;Azitromicina Mylan;8;10;604634604;1;;40 mg/ml;2;91,00;7;1;1;162
1268;Azitromicina;Azitromicina Neofarmiz 500 mg Comprimidos Revestidos;13;9;764293451;7;;500 mg;3;105,00;2;1;1;55
1269;Azitromicina;Azitromicina Parke-Davis;13;3;155009334;3;;500 mg;6;108,00;2;1;1;56
1270;Azitromicina;Azitromicina Pharmakern 500 mg comprimidos revestidos;11;0;996266558;0;;500 mg;3;12,00;2;1;1;55
1271;Azitromicina;Azitromicina Pulomax;5;0;865645465;11;;250 mg;3;67,00;2;1;1;56
1272;Azitromicina;Azitromicina Pulomax;9;4;181408082;20;;500 mg;5;27,00;2;1;1;56
1273;Azitromicina;Azitromicina Ratiopharm;13;2;328553639;11;;500 mg;2;106,00;2;1;1;56
1274;Azitromicina;Azitromicina Refta;5;2;342216875;3;;500 mg;5;56,00;2;1;1;55
1275;Azitromicina;Azitromicina Sandoz 500 mg Comprimidos;10;2;580334720;20;;500 mg;2;78,00;2;1;1;56
1276;Azitromicina;Azitromicina Tecnimede;2;3;279895063;2;;500 mg;4;25,00;2;1;1;159
1277;Azitromicina;Azitromicina Teva;2;2;914115640;15;;40 mg/ml;5;113,00;12;1;1;162
1278;Azitromicina;Azitromicina Teva 500 mg Comprimidos;5;4;443009567;1;;500 mg;1;106,00;2;1;1;56
1279;Azitromicina;Azitromicina ToLife 500 mg Comprimidos Revestidos;10;9;260954308;18;;500 mg;4;26,00;2;1;1;55
1280;Azitromicina;Azitromicina Unizitro;7;9;249888454;0;;500 mg;1;32,00;2;1;1;55
1281;Azitromicina;Azitromicina Unizitro;7;5;624028617;8;;40 mg/ml;2;117,00;8;0;0;162
1282;Azitromicina;Azitromicina Vida;8;4;249102181;6;;500 mg;4;104,00;2;1;1;55
1283;Azitromicina;Azitromicina Winthrop;6;0;853948004;16;;500 mg;4;48,00;2;1;1;55
1284;Azitromicina;Azitromicina Wynn;9;5;176228491;11;;500 mg;7;66,00;2;1;1;55
1285;Azitromicina;Azitromicina Wynn;3;7;407400416;7;;500 mg;1;142,00;12;1;1;159
1286;Azitromicina;Azitromicina Zitrina;8;1;673550745;8;;250 mg;6;74,00;2;1;1;56
1287;Azitromicina;Azitromicina Zitrina;7;10;974933442;10;;500 mg;5;4,00;2;1;1;56
1288;Azitromicina;Azitromicina Zitrozina 500 mg Comprimidos Revestidos;2;10;304755859;8;;500 mg;5;109,00;2;1;1;55
1289;Azitromicina;Azyter;6;1;601568287;12;;3.75 mg/0.25 g;4;28,00;5;0;0;39
1290;Azitromicina;Neofarmiz;15;1;66202943;14;;40 mg/ml;0;10,00;4;0;0;162
1291;Azitromicina;Zithromax;14;9;147586502;5;;500 mg;2;59,00;2;0;0;56
1292;Azitromicina;Zithromax;8;3;651359850;4;;2000 mg;2;26,00;1;0;0;108
1293;Azitromicina;Zithromax;1;9;198387631;5;;40 mg/ml;3;78,00;12;0;0;162
1294;Azitromicina;Zithromax IV;10;10;197390597;8;;500 mg;0;145,00;7;0;0;159
1295;Aztreonam;Azactam;13;8;989838976;7;;1000 mg/3 ml;6;33,00;6;0;0;137
1296;Aztreonam;Cayston;8;1;442896786;20;;75 mg/1 ml;4;23,00;2;0;0;139
1297;Bacilo Calmette-Guerin;BCG-Medac;6;1;352248408;12;;2 x10e8 - 3 x10e9 UFC RIVM BCG;4;144,00;4;0;0;145
1298;Bacilo Calmette-Guerin;Immucyst Bcg Imunoterapêutico;4;11;30311637;17;;81 mg;6;47,00;8;0;0;160
1299;Bacilo Calmette-Guerin;OncoTICE;8;2;278639868;14;;2-8 x 10e8 UFC de Tice BCG;7;81,00;13;0;0;153
1300;Bacitracina;Bacitracina Labesfal;14;10;642255410;0;;500 U.I./g;6;86,00;14;0;0;165
1301;Bacitracina + Neomicina;Baciderma;1;9;394161285;3;;250 U.I./g + 3500 U.I./g;5;76,00;5;0;0;165
1302;Bacitracina + Neomicina;Cicatrin;11;11;643434495;15;;250 U.I./g + 3300 U.I./g;0;43,00;1;0;0;67
1303;Bacitracina + Neomicina;Cicatrin;5;11;413068583;4;;250 U.I./g + 3300 U.I./g;5;119,00;13;0;0;133
1304;Bacitracina + Neomicina;Dimicina;11;0;701237191;17;;35.2 mg + 18.25 mg;3;66,00;2;0;0;41
1305;Bacitracina + Polimixina B;Polisulfadê;13;9;761148960;11;;500 U.I./g + 10000 U.I./g;7;38,00;10;0;0;165
1306;Bacitracina + Retinol;Bacitracina Zimaia;6;3;22579828;6;;500 U.I./g + 2000 U.I./g;2;13,00;4;0;0;165
1307;Baclofeno;Lioresal;15;7;87973778;2;;10 mg;6;19,00;2;0;0;41
1308;Baclofeno;Lioresal;11;10;139872780;18;;25 mg;0;95,00;2;0;0;41
1309;Baclofeno;Lioresal Intratecal;14;4;32852198;12;;0.05 mg/1 ml;1;140,00;11;0;0;177
1310;Baclofeno;Lioresal Intratecal;11;1;199495516;5;;10 mg/20 ml;5;1,00;2;0;0;177
1311;Baclofeno;Lioresal Intratecal;7;0;670336782;4;;10 mg/5 ml;5;124,00;4;0;0;177
1312;Basiliximab;Simulect;12;7;702263310;11;;10 mg/5 ml;4;1,00;12;0;0;140
1313;Basiliximab;Simulect;3;1;273145994;6;;20 mg/5 ml;4;61,00;4;0;0;140
1314;Bassorina + Amieiro negro;Normacol Plus;13;4;990204916;9;;620 mg/g + 80 mg/g;6;141,00;5;0;0;105
1315;Bazedoxifeno;Conbriza;14;9;944522783;12;;20 mg;0;111,00;2;0;0;56
1316;Becaplermina;Regranex;1;2;183592070;17;;0.1 mg/g;5;121,00;2;0;0;86
1317;Beclometasona;Beclometasona Generis;15;6;341171694;19;;250 µg/dose;3;74,00;3;1;1;197
1318;Beclometasona;Beclometasona Generis;3;9;210596318;19;;50 µg/dose;6;96,00;9;1;1;197
1319;Beclometasona;Beclotaide;4;8;255628952;6;;50 µg/dose;3;107,00;3;0;0;197
1320;Beclometasona;Beclotaide Forte;6;9;590009956;10;;250 µg/dose;1;127,00;12;0;0;197
1321;Beclometasona;Beconase Inalador Nasal;2;8;693081711;9;;50 µg/dose;2;31,00;8;0;0;211
1322;Beclometasona;Ecobec 250 Easi-Breathe sem CFCs;12;0;566142294;8;;250 µg/dose;3;19,00;8;0;0;197
1323;Beclometasona;Ecobec 50 Easi-Breathe sem CFCs;8;2;588016238;1;;50 µg/dose;4;133,00;6;0;0;197
1324;Beclometasona + Formoterol;Formodual;12;3;712432362;1;;100 µg/dose + 6 µg/dose;0;90,00;13;0;0;197
1325;Beclometasona + Formoterol;Foster;4;0;963792288;4;;100 µg/dose + 6 µg/dose;2;63,00;3;0;0;197
1326;Beladona + Fenolftaleina e outras associacoes;Doce Alivio;14;1;81052969;20;;Associacao;0;101,00;2;0;0;41
1327;Bemiparina sodica;Ivor 2500 U.I.;8;3;210286507;15;;2500 U.I./0.2 ml;7;59,00;3;0;0;177
1328;Bemiparina sodica;Ivor 25000 U.I.;4;1;602763041;18;;25000 U.I./ml;5;6,00;14;0;0;177
1329;Bemiparina sodica;Ivor 3500 U.I.;14;0;119703216;3;;3500 U.I./0.2 ml;2;98,00;10;0;0;177
1330;Benazepril;Benazepril Actavis;10;7;609863416;1;;10 mg;3;119,00;2;1;1;56
1331;Benazepril;Benazepril Actavis;7;9;279606977;17;;20 mg;3;45,00;2;1;1;56
1332;Benazepril;Benazepril Actavis;5;11;670844418;9;;5 mg;7;137,00;2;1;1;56
1333;Benazepril;Benazepril Generis;13;2;190581000;3;;10 mg;7;67,00;2;1;1;56
1334;Benazepril;Benazepril Generis;5;1;785030140;18;;20 mg;4;109,00;2;1;1;56
1335;Benazepril;Benazepril Generis;14;8;461954212;11;;5 mg;6;147,00;2;1;1;56
1336;Benazepril + Hidroclorotiazida;Benazepril + Hidroclorotiazida Generis;8;1;917699961;8;;10 mg + 12.5 mg;3;57,00;2;1;1;56
1337;Benazepril + Hidroclorotiazida;Benazepril + Hidroclorotiazida Generis;10;4;145484490;19;;20 mg + 25 mg;2;108,00;2;1;1;56
1338;Bendazac;Bendalina;9;5;992598884;11;;1.5 mg/0.3 ml;7;133,00;5;0;0;39
1339;Bendazac;Bendalina;1;8;251995449;12;;5 mg/ml;3;14,00;5;0;0;39
1340;Bendazac;Bendalina;15;11;770790685;2;;500 mg;5;99,00;2;0;0;55
1341;Bendroflumetiazida;Bendroflumetiazida Azevedos;6;2;297796741;5;;2.5 mg;3;96,00;2;1;1;41
1342;Bendroflumetiazida;Bendroflumetiazida Azevedos;11;5;894418589;7;;5 mg;4;65,00;2;1;1;41
1343;Benzidamina;Flogoraft;15;1;462289471;5;;1.5 mg/ml;6;112,00;3;0;0;194
1344;Benzidamina;Flogoral;12;0;88462154;8;;3 mg;7;109,00;6;0;0;130
1345;Benzidamina;Flogoral;4;10;83521459;5;;1.5 mg/ml;3;61,00;1;0;0;190
1346;Benzidamina;Momen;5;9;221761063;13;;30 mg/g;0;72,00;5;0;0;86
1347;Benzidamina;Rosalgin;4;2;550066494;15;;500 mg;2;37,00;7;0;0;159
1348;Benzidamina;Rosalgin;3;0;797727891;2;;1 mg/ml;2;76,00;13;0;0;199
1349;Benzidamina;Tantum;11;2;637567369;10;;30 mg/g;0;137,00;1;0;0;67
1350;Benzidamina;Tantum;8;4;670940464;17;;30 mg/g;3;91,00;8;0;0;86
1351;Benzidamina;Tantum Rosa;10;1;273529653;15;;500 mg;2;2,00;12;0;0;159
1352;Benzidamina;Tantum Verde;7;11;636547072;10;;3 mg;7;132,00;3;0;0;130
1353;Benzidamina;Tantum Verde;14;9;704528891;10;;3 mg;5;28,00;10;0;0;130
1354;Benzidamina;Tantum Verde;8;7;877616000;20;;3 mg;5;16,00;14;0;0;130
1355;Benzidamina;Tantum Verde;2;6;817466149;11;;3 mg;7;78,00;8;0;0;130
1356;Benzidamina;Tantum Verde;6;6;566965784;6;;1.5 mg/ml;7;117,00;12;0;0;190
1357;Benzidamina;Tantum Verde;14;5;529895199;9;;1.5 mg/ml;6;23,00;11;0;0;194
1358;Benzidamina;Tantum Verde;4;7;465760253;5;;3 mg/ml;2;33,00;9;0;0;194
1359;Benzidamina + Benzocaina;Tantum Verde;4;11;962140201;15;;3 mg + 2.5 mg;5;110,00;1;0;0;130
1360;Benzidamina + Lactato de aluminio;Gartun;14;9;414791025;14;;1.5 mg/ml + 10 mg/ml;0;24,00;5;0;0;172
1361;Benzilpenicilina benzatinica;Lentocilin S 1200;15;4;362175797;12;;1.2 M.U.I./4 ml;5;6,00;5;0;0;143
1362;Benzilpenicilina benzatinica;Lentocilin S 2400;10;10;619600153;10;;2.4 M.U.I./6.5 ml;0;9,00;6;0;0;143
1363;Benzilpenicilina benzatinica + Benzilpenicilina potassica + Benzilpenicilina procainica;Lentocilin 6.3.3;10;9;780372637;20;;Associacao;2;46,00;2;0;0;143
1364;Benzilpenicilina potassica;Penicilina Atral;2;1;799330466;7;;1 M.U.I.;2;150,00;1;0;0;155
1365;Benzilpenicilina potassica;Penicilina Atral;10;3;876522438;7;;20 M.U.I.;2;11,00;7;0;0;155
1366;Benzilpenicilina sodica;Penicilina Atral;6;9;541004176;17;;1 M.U.I.;2;15,00;10;0;0;155
1367;Benzilpenicilina sodica;Penicilina Atral;2;7;442541008;12;;20 M.U.I.;6;16,00;3;0;0;155
1368;Benzoato de benzilo;Acarilbial;13;5;580868549;15;;277 mg/ml;5;92,00;1;0;0;173
1369;Benzocaina;Dentispray;10;2;200913358;20;;50 mg/ml;5;150,00;12;0;0;176
1370;Benzocaina;Topigel;6;0;223284511;6;;200 mg/g;3;66,00;8;0;0;86
1371;Benzocaina + Cloreto de dequalinio;Dek;9;10;100175987;8;;5 mg + 0.25 mg;7;69,00;12;0;0;130
1372;Benzocaina + Foliculina + Retinol;Gretalvite;4;5;439465102;12;;Associacao;3;98,00;3;0;0;165
1373;Besilato de atracurio;Besilato de Atracurio Generis;4;11;344999701;10;;10 mg/ml;5;24,00;6;1;1;177
1374;Besilato de atracurio;Besilato de Atracurio Queenlabs 10 mg/ml Solucao Injectavel;6;5;682804657;8;;10 mg/ml;2;45,00;12;1;1;177
1375;Besilato de atracurio;Besilato de Atracurio Basi;12;8;647221396;19;;10 mg/ml;1;52,00;7;1;1;177
1376;Besilato de atracurio;Faulcurium;9;0;482497529;11;;10 mg/ml;0;75,00;1;0;0;177
1377;Besilato de atracurio;Tracrium;8;5;22841373;14;;10 mg/ml;2;139,00;6;0;0;177
1378;Besilato de cisatracurio;Nimbex;13;10;654614970;20;;2 mg/ml;6;150,00;1;0;0;177
1379;Besilato de cisatracurio;Nimbex Forte;7;7;989641807;5;;5 mg/ml;5;34,00;1;0;0;177
1380;Besilesomab;Scintimun;4;7;803761867;14;;1 mg;1;31,00;3;0;0;66
1381;Beta-histina;Beta-histina Actavis;2;6;893554912;8;;16 mg;7;53,00;2;1;1;41
1382;Beta-histina;Beta-histina Actavis;6;5;257417379;10;;24 mg;4;112,00;2;1;1;41
1383;Beta-histina;Beta-histina Aurobindo;14;0;498593586;16;;16 mg;1;78,00;2;1;1;41
1384;Beta-histina;Beta-histina Aurobindo;15;9;999049417;12;;24 mg;7;96,00;2;1;1;41
1385;Beta-histina;Beta-histina Aurobindo;6;10;415428799;5;;8 mg;6;30,00;2;1;1;41
1386;Beta-histina;Beta-histina Bluepharma 16 mg Comprimidos;1;4;398136139;12;;16 mg;7;91,00;2;1;1;41
1387;Beta-histina;Beta-histina Ciclum 16 mg Comprimidos;2;6;156571403;7;;16 mg;7;104,00;2;1;1;41
1388;Beta-histina;Beta-histina GP 16 mg Comprimidos;1;7;730070781;18;;16 mg;1;80,00;2;1;1;41
1389;Beta-histina;Beta-histina Generis 16 mg Comprimidos;12;7;793238705;3;;16 mg;3;131,00;2;1;1;41
1390;Beta-histina;Beta-histina Generis 24 mg Comprimidos;4;2;510915607;7;;24 mg;3;24,00;2;1;1;41
1391;Beta-histina;Beta-histina Germed 16 mg Comprimidos;14;10;155558654;13;;16 mg;3;132,00;2;1;1;41
1392;Beta-histina;Beta-histina Mylan;4;2;513886800;3;;16 mg;3;102,00;2;1;1;41
1393;Beta-histina;Beta-histina Sandoz 16 mg Comprimidos;9;4;657632936;13;;16 mg;3;94,00;2;1;1;41
1394;Beta-histina;Betaserc;9;2;572609587;11;;16 mg;6;65,00;2;0;0;41
1395;Beta-histina;Betaserc;3;7;240559189;2;;24 mg;7;41,00;2;0;0;41
1396;Beta-histina;Marac;15;1;724232837;20;;10 mg/ml;0;107,00;9;0;0;180
1397;Betametasona;Betametasona Jaba;8;11;703147677;4;;1 mg/g;0;32,00;14;1;1;165
1398;Betametasona;Betnovate;2;5;61185228;8;;1 mg/g;2;31,00;1;0;0;67
1399;Betametasona;Betnovate;9;4;91677486;3;;1 mg/g;7;23,00;4;0;0;165
1400;Betametasona;Betnovate Capilar;9;1;121208888;0;;1 mg/g;1;121,00;3;0;0;173
1401;Betametasona;Celesdepot;13;4;532602983;9;;6 mg/2 ml + 6 mg/2 ml;6;55,00;4;0;0;205
1402;Betametasona;Celestone;4;1;76896821;2;;0.5 mg;3;32,00;2;0;0;41
1403;Betametasona;Celestone;9;11;130300589;4;;0.5 mg/ml;5;81,00;14;0;0;180
1404;Betametasona;Cilestoderme;12;3;116915103;10;;1 mg/g;7;75,00;1;0;0;67
1405;Betametasona;Cilestoderme;13;8;829877232;5;;1 mg/g;1;22,00;2;0;0;165
1406;Betametasona;Diprofos Depot;5;0;279727866;14;;14 mg/2 ml;3;77,00;9;0;0;205
1407;Betametasona;Diprosone;10;1;198203552;18;;0.5 mg/g;1;45,00;1;0;0;67
1408;Betametasona;Diprosone;11;0;564521981;7;;0.5 mg/g;5;44,00;2;0;0;165
1409;Betametasona;Diprosone N. V.;5;11;713733974;2;;0.5 mg/g;7;64,00;1;0;0;67
1410;Betametasona;Diprosone N. V.;15;6;126183979;20;;0.5 mg/g;2;69,00;11;0;0;165
1411;Betametasona;Diprosone N. V.;13;0;735976284;10;;0.5 mg/g;6;40,00;4;0;0;173
1412;Betametasona;Soluderme;7;10;946290310;6;;0.5 mg/g;5;42,00;6;0;0;173
1413;Betametasona + Calcipotriol;Daivobet;1;3;361701167;7;;0.5 mg/g + 50 µg/g;0;122,00;1;0;0;86
1414;Betametasona + Calcipotriol;Daivobet;9;11;203115916;18;;0.5 mg/g + 0.05 mg/g;5;12,00;11;0;0;165
1415;Betametasona + Calcipotriol;Xamiol;2;5;912556600;14;;0.5 mg/g + 50 µg/g;6;94,00;12;0;0;86
1416;Betametasona + Clioquinol;Betnovate-C;3;5;890976206;9;;1 mg/g + 30 mg/g;7;111,00;1;0;0;67
1417;Betametasona + Clioquinol;Betnovate-C;3;4;854299582;12;;1 mg/g + 30 mg/g;3;132,00;5;0;0;165
1418;Betametasona + Clotrimazol;Beta-Micoter;10;9;393628481;20;;0.5 mg/g + 10 mg/g;5;3,00;1;0;0;67
1419;Betametasona + Clotrimazol;Flotiran;13;2;291914703;17;;0.5 mg/g + 10 mg/g;7;147,00;1;0;0;67
1420;Betametasona + Clotrimazol;Flotiran;12;7;466808278;8;;0.5 mg/g + 10 mg/g;5;106,00;6;0;0;165
1421;Betametasona + Clotrimazol + Gentamicina;Quadriderme;7;0;939063954;9;;0.5 mg/g + 10 mg/g + 1 mg/g;3;73,00;1;0;0;67
1422;Betametasona + Clotrimazol + Gentamicina;Quadriderme;7;2;246028457;13;;0.5 mg/g + 10 mg/g + 1 mg/g;4;1,00;8;0;0;165
1423;Betametasona + Gentamicina;Diprogenta;8;2;369778293;9;;1 mg/g + 0.5 mg/g;6;7,00;1;0;0;67
1424;Betametasona + Gentamicina;Diprogenta;3;4;379533779;4;;0.5 mg/g + 1 mg/g;5;77,00;6;0;0;165
1425;Betametasona + Gentamicina;Epione;1;5;393508891;5;;1 mg/g + 1 mg/g;7;114,00;1;0;0;67
1426;Betametasona + Gentamicina;Epione;14;6;976266137;17;;1 mg/g + 1 mg/g;7;36,00;4;0;0;165
1427;Betametasona + Neomicina;Betnovate-N;1;9;173246726;0;;1 mg/g + 3500 U.I./g;2;83,00;1;0;0;67
1428;Betametasona + Neomicina;Betnovate-N;12;2;889519758;4;;1 mg/g + 3500 U.I./g;5;35,00;3;0;0;165
1429;Betametasona + acido fusidico;Fucicort;5;10;809403521;17;;1 mg/g + 20 mg/g;3;117,00;1;0;0;67
1430;Betametasona + acido salicilico;Diprosalic;10;3;445851258;20;;0.5 mg/g + 30 mg/g;1;100,00;14;0;0;165
1431;Betametasona + acido salicilico;Diprosalic;10;6;116146094;16;;0.5 mg/g + 20 mg/g;0;67,00;2;0;0;173
1432;Betametasona + acido salicilico;Psodermil;15;3;364993897;11;;0.5 mg/g + 30 mg/g;6;33,00;1;0;0;165
1433;Betametasona + acido salicilico;Psodermil;3;7;411249640;8;;0.5 mg/ml + 20 mg/ml;1;81,00;8;0;0;173
1434;Betaxolol;Bertocil;2;7;617038116;3;;5 mg/ml;0;76,00;5;0;0;39
1435;Betaxolol;Betaxolol Solufarma;2;6;921554568;12;;5 mg/ml;1;68,00;5;1;1;39
1436;Betaxolol;Betoptic;12;11;167583333;0;;5 mg/ml;5;10,00;5;0;0;39
1437;Betaina;Cystadane;12;4;101501486;7;;1000 mg;5;77,00;14;0;0;147
1438;Bevacizumab;Avastin;5;2;621782906;15;;25 mg/ml;7;36,00;3;0;0;65
1439;Bexaroteno;Targretin;11;0;799679737;13;;75 mg;6;107,00;2;0;0;32
1440;Bezafibrato;Bezalip;11;9;209048809;9;;200 mg;6;92,00;2;0;0;56
1441;Bezafibrato;Bezalip Retard;11;6;252750318;9;;400 mg;5;130,00;2;0;0;46
1442;Bicalutamida;Bicalutamida Accord;4;2;779494687;6;;50 mg;7;47,00;2;1;1;56
1443;Bicalutamida;Bicalutamida Actavis;11;3;411317603;3;;150 mg;6;56,00;2;1;1;56
1444;Bicalutamida;Bicalutamida Actavis;6;8;884242044;20;;50 mg;5;42,00;2;1;1;56
1445;Bicalutamida;Bicalutamida Farmoz;12;3;333452576;0;;150 mg;6;52,00;2;1;1;56
1446;Bicalutamida;Bicalutamida Farmoz;8;5;749211395;10;;50 mg;6;27,00;2;1;1;56
1447;Bicalutamida;Bicalutamida Ftoran;1;7;370057679;13;;150 mg;1;140,00;2;1;1;56
1448;Bicalutamida;Bicalutamida Ftoran;4;0;711452465;5;;50 mg;6;39,00;2;1;1;56
1449;Bicalutamida;Bicalutamida Generis 150 mg Comprimidos;6;3;76223411;2;;150 mg;6;105,00;2;1;1;56
1450;Bicalutamida;Bicalutamida Generis 50 mg Comprimidos;11;10;583186610;18;;50 mg;3;74,00;2;1;1;56
1451;Bicalutamida;Bicalutamida Genthon;7;6;890174207;16;;150 mg;5;79,00;2;1;1;56
1452;Bicalutamida;Bicalutamida Germed;11;6;727381789;2;;150 mg;6;24,00;2;1;1;56
1453;Bicalutamida;Bicalutamida Germed;8;5;83471688;13;;50 mg;1;91,00;2;1;1;56
1454;Bicalutamida;Bicalutamida Hikma;5;2;123881855;4;;150 mg;0;19,00;2;1;1;56
1455;Bicalutamida;Bicalutamida Hikma;10;7;375049726;18;;50 mg;4;146,00;2;1;1;56
1456;Bicalutamida;Bicalutamida Medac;14;9;148926231;2;;150 mg;0;87,00;2;1;1;56
1457;Bicalutamida;Bicalutamida Medac;11;5;336583042;1;;50 mg;2;16,00;2;1;1;56
1458;Bicalutamida;Bicalutamida Mepha;2;9;747997249;10;;50 mg;1;82,00;2;1;1;56
1459;Bicalutamida;Bicalutamida Normon;2;11;120298050;11;;50 mg;4;36,00;2;1;1;56
1460;Bicalutamida;Bicalutamida Pharmakern;6;1;504287850;0;;50 mg;4;138,00;2;1;1;56
1461;Bicalutamida;Bicalutamida Sandoz;3;6;564719159;11;;150 mg;1;49,00;2;1;1;56
1462;Bicalutamida;Bicalutamida Sandoz;11;2;465424769;12;;50 mg;2;7,00;2;1;1;56
1463;Bicalutamida;Bicalutamida Solufarma;5;11;421000283;15;;150 mg;0;92,00;2;1;1;56
1464;Bicalutamida;Bicalutamida Solufarma;6;3;898117894;11;;50 mg;1;143,00;2;1;1;56
1465;Bicalutamida;Bicalutamida Stada;9;4;735384065;11;;150 mg;1;61,00;2;1;1;56
1466;Bicalutamida;Bicalutamida Stada;14;5;155350896;5;;50 mg;4;110,00;2;1;1;56
1467;Bicalutamida;Bicalutamida Tecnimede;14;7;678997166;2;;150 mg;7;139,00;2;1;1;56
1468;Bicalutamida;Bicalutamida Tecnimede;11;5;863453569;1;;50 mg;4;32,00;2;1;1;56
1469;Bicalutamida;Bicalutamida Teva;9;10;428432113;1;;150 mg;1;85,00;2;1;1;56
1470;Bicalutamida;Bicalutamida Teva;14;3;656684635;5;;50 mg;5;17,00;2;1;1;56
1471;Bicalutamida;Bicalutamida Winthrop;11;9;118470991;9;;150 mg;0;141,00;2;1;1;56
1472;Bicalutamida;Bicalutamida Winthrop;4;1;43285842;13;;50 mg;1;82,00;2;1;1;56
1473;Bicalutamida;Bicalutamida arrowblue;3;1;837290012;8;;150 mg;3;104,00;2;1;1;56
1474;Bicalutamida;Bicalutamida arrowblue;5;1;109289530;3;;50 mg;7;52,00;2;1;1;56
1475;Bicalutamida;Bicalutamida toLife 50 mg Comprimidos;3;10;236722948;16;;50 mg;5;41,00;2;1;1;56
1476;Bicalutamida;Bicastad;2;3;899172626;2;;50 mg;0;139,00;2;1;1;56
1477;Bicalutamida;Casodex;1;5;469745359;11;;150 mg;0;109,00;2;0;0;56
1478;Bicalutamida;Casodex;12;4;473093575;4;;50 mg;1;52,00;2;0;0;56
1479;Bicalutamida;Ormandyl;15;8;927395879;19;;50 mg;4;111,00;2;1;1;56
1480;Bicarbonato de potassio + acido alginico;Gavigard;3;6;67275060;7;;20 mg/ml + 100 mg/ml;0;51,00;9;0;0;207
1481;Bicarbonato de sodio;Alka-Seltzer;13;0;689806668;1;;2081.8 mg;7;34,00;2;0;0;49
1482;Bicarbonato de sodio;Bicarbonato Sodio 1,4% - Labesfal;6;1;159698607;15;;14 mg/ml;0;52,00;12;0;0;177
1483;Bicarbonato de sodio;Bicarbonato Sodio 1,6% - Labesfal;9;3;538599127;8;;16 mg/ml;3;136,00;2;0;0;177
1484;Bicarbonato de sodio;Bicarbonato Sodio 4% - Labesfal;6;3;275213136;14;;40 mg/ml;2;32,00;2;0;0;177
1485;Bicarbonato de sodio;Bicarbonato de Sodio 6% - Labesfal;3;9;369380874;15;;60 mg/ml;4;121,00;2;0;0;177
1486;Bicarbonato de sodio;Bicarbonato de Sodio 8% - Labesfal;7;6;120311330;13;;80 mg/ml;5;56,00;3;0;0;177
1487;Bicarbonato de sodio;Bicarbonato de Sodio 8,4% - Labesfal;11;11;614810745;7;;84 mg/ml;4;107,00;14;0;0;177
1488;Bicarbonato de sodio;Bicarbonato de Sodio 8,4% Braun;5;9;736837425;14;;84 mg/ml;6;2,00;14;0;0;177
1489;Bicarbonato de sodio;Bicarbonato de sodio Labesfal;14;7;656778445;8;;1000 mg;7;34,00;2;0;0;28
1490;Bicarbonato de sodio;Hospasol 145 mmol/l;6;5;17097780;1;;12.18 mg/ml;0;142,00;12;0;0;193
1491;Bicarbonato de sodio;Hospasol 167 mmol/l;3;3;447549860;19;;14 mg/ml;1;30,00;3;0;0;193
1492;Bicarbonato de sodio;Solucao Injectavel Bicarbonato de Sodio 1,4;14;6;556487297;15;;14 mg/ml;7;22,00;13;0;0;177
1493;Bicarbonato de sodio + Cloreto de potassio + Cloreto de sodio + Glucose;Redrate;5;7;210721979;2;;Associacao;3;145,00;11;0;0;157
1494;Biclotimol;Hexaspray;1;7;886061007;13;;25 mg/g;1;5,00;8;0;0;194
1495;Bifonazol;Mycospor;13;3;438748998;8;;10 mg/g;1;25,00;1;0;0;67
1496;Bifonazol;Mycospor;10;1;585841061;12;;10 mg/ml;5;134,00;13;0;0;173
1497;Bifonazol;Topical;5;8;62099976;14;;10 mg/g;7;12,00;1;0;0;67
1498;Bifonazol;Topical;13;2;974642519;18;;10 mg/ml;7;30,00;4;0;0;173
1499;Bilastina;Bilaxten;15;10;690474924;14;;20 mg;5;121,00;2;0;0;41
1500;Bimatoprost;Lumigan;3;5;293912226;19;;0.1 mg/ml;1;53,00;5;0;0;39
1501;Bimatoprost;Lumigan;6;8;377530281;16;;0.3 mg/ml;7;87,00;5;0;0;39
