PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
6864;Irinotecano;Irinotecano Elerdanite;14;7;379187001;17;;500 mg/25 ml;0;8,00;3;1;1;65
6865;Irinotecano;Irinotecano Farmoz;14;0;834788321;19;;100 mg/5 ml;1;82,00;3;1;1;65
6866;Irinotecano;Irinotecano Farmoz;2;8;5803225;5;;40 mg/2 ml;6;121,00;3;1;1;65
6867;Irinotecano;Irinotecano Generis;15;9;694109447;2;;100 mg/ 5 ml;2;28,00;3;1;1;65
6868;Irinotecano;Irinotecano Generis;2;6;314357845;8;;40 mg/2 ml;4;6,00;3;1;1;65
6869;Irinotecano;Irinotecano Helm;8;5;678794225;8;;100 mg/5 ml;5;107,00;3;1;1;65
6870;Irinotecano;Irinotecano Helm;9;3;344599492;6;;40 mg/2 ml;6;15,00;3;1;1;65
6871;Irinotecano;Irinotecano Hikma;1;9;448695867;11;;100 mg/5 ml;1;131,00;3;1;1;65
6872;Irinotecano;Irinotecano Hikma;4;0;168142427;12;;40 mg/2 ml;6;15,00;3;1;1;65
6873;Irinotecano;Irinotecano Kewl;4;3;544461624;3;;100 mg/5 ml;5;109,00;3;1;1;65
6874;Irinotecano;Irinotecano Kewl;9;2;387925106;10;;40 mg/2 ml;0;126,00;3;1;1;65
6875;Irinotecano;Irinotecano Lavineli;12;6;969210861;13;;100 mg/5 ml;1;81,00;3;1;1;65
6876;Irinotecano;Irinotecano Lavineli;11;2;440406755;0;;40 mg/2 ml;5;21,00;3;1;1;65
6877;Irinotecano;Irinotecano Mylan;13;9;269360971;0;;100 mg/5 ml;7;84,00;3;1;1;65
6878;Irinotecano;Irinotecano Mylan;10;5;678551736;0;;40 mg/2 ml;5;98,00;3;1;1;65
6879;Irinotecano;Irinotecano Ratiopharm;10;6;640966674;3;;100 mg/5 ml;6;111,00;3;1;1;65
6880;Irinotecano;Irinotecano Ratiopharm;5;3;53388780;4;;40 mg/2 ml;6;122,00;3;1;1;65
6881;Irinotecano;Irinotecano Sandoz;11;6;715913845;15;;100 mg/5 ml;3;102,00;3;1;1;65
6882;Irinotecano;Irinotecano Sandoz;2;4;517107555;5;;300 mg/15 ml;1;33,00;3;1;1;65
6883;Irinotecano;Irinotecano Sandoz;11;5;931141279;9;;40 mg/2 ml;0;92,00;3;1;1;65
6884;Irinotecano;Irinotecano Sandoz;11;1;924293460;10;;500 mg/25 ml;6;83,00;3;1;1;65
6885;Irinotecano;Irinotecano Stada;2;7;881118696;13;;100 mg/5 ml;7;130,00;3;1;1;65
6886;Irinotecano;Irinotecano Stada;6;8;478554997;5;;40 mg/2 ml;6;40,00;3;1;1;65
6887;Irinotecano;Irinotecano Teva;2;5;24097932;20;;100 mg/5ml;2;143,00;3;1;1;65
6888;Irinotecano;Irinotecano Teva;13;9;965011410;16;;40 mg/2 ml;4;127,00;3;1;1;65
6889;Irinotecano;Irinotecano Teva;10;6;916106525;10;;500 mg/25 ml;3;18,00;3;1;1;65
6890;Irinotecano;Irinotecano medac;5;0;499704195;10;;100 mg/5 ml;4;118,00;3;1;1;65
6891;Irinotecano;Irinotecano medac;3;10;329822042;15;;300 mg/15 ml;1;62,00;3;1;1;65
6892;Irinotecano;Irinotecano medac;3;10;170506506;17;;40 mg/2ml;1;114,00;3;1;1;65
6893;Irinotecano;Iritec;5;7;436537366;0;;100 mg/5 ml;7;11,00;3;1;1;65
6894;Irinotecano;Iritec;1;6;881206365;13;;40 mg/2 ml;6;147,00;3;1;1;65
6895;Irinotecano;Irkan;15;11;408388443;9;;100 mg/5 ml;2;149,00;3;0;0;65
6896;Irinotecano;Irkan;11;4;130360890;6;;40 mg/2 ml;3;22,00;3;0;0;65
6897;Isoconazol;Gino-Travogen;6;2;389625662;6;;10 mg/g;7;106,00;11;0;0;69
6898;Isoconazol;Isoconazol Germed;15;6;647031155;4;;10 mg/g;3;122,00;2;1;1;69
6899;Isoflurano;Forene;7;6;532864247;3;;1;6;52,00;7;0;0;123
6900;Isoniazida;Hidrazida;7;11;951571120;9;;300 mg;5;99,00;2;0;0;56
6901;Isoniazida;Isoniazida Labesfal;1;11;103134571;18;;300 mg;0;1,00;2;0;0;41
6902;Isoniazida;Isoniazida Labesfal;7;10;631798273;20;;50 mg;1;17,00;2;0;0;41
6903;Isoniazida;Isoniazida Labesfal;9;1;1535567;3;;100 mg/ml;0;145,00;9;0;0;177
6904;Isoniazida + Pirazinamida + Rifampicina;Rifater;6;10;177987280;4;;50 mg + 300 mg + 120 mg;0;45,00;2;0;0;55
6905;Isoniazida + Rifampicina;Rifinah;7;6;87446709;14;;100 mg + 150 mg;5;124,00;2;0;0;55
6906;Isoniazida + Rifampicina;Rifinah;11;5;983745195;9;;150 mg + 300 mg;7;106,00;2;0;0;55
6907;Isoprenalina;Isoprenalina Labesfal;4;10;581344451;15;;0.1 mg/1 ml;0;127,00;14;0;0;177
6908;Isoprenalina;Isoprenalina Labesfal;4;2;712081272;0;;0.2 mg/1 ml;5;103,00;8;0;0;177
6909;Isoprenalina;Isoprenalina Labesfal;12;6;826999178;3;;1 mg/1 ml;1;101,00;11;0;0;177
6910;Isoprenalina;Isoprenalina Labesfal;13;4;84998815;5;;2 mg/1 ml;5;100,00;9;0;0;177
6911;Isoprenalina;Isoprenalina Labesfal;6;11;676677604;10;;2 mg/2 ml;1;97,00;8;0;0;177
6912;Isotretinoina;Isdiben;7;4;249113160;15;;10 mg;1;76,00;2;0;0;32
6913;Isotretinoina;Isdiben;1;1;390873760;10;;20 mg;0;59,00;2;0;0;32
6914;Isotretinoina;Isoprotil;7;10;962562226;15;;16 mg;1;112,00;2;0;0;28
6915;Isotretinoina;Isoprotil;9;1;127792966;14;;8 mg;6;109,00;2;0;0;28
6916;Isotretinoina;Isotretinoina Actavis;6;8;757176806;15;;10 mg;7;60,00;2;1;1;32
6917;Isotretinoina;Isotretinoina Actavis;14;2;292832546;18;;20 mg;0;48,00;2;1;1;32
6918;Isotretinoina;Isotretinoina Generis;8;9;567732326;4;;10 mg;0;66,00;2;1;1;32
6919;Isotretinoina;Isotretinoina Generis;3;1;91324285;15;;20 mg;4;80,00;2;1;1;32
6920;Isotretinoina;Isotretinoina Germed;1;3;885193964;13;;10 mg;2;137,00;2;1;1;32
6921;Isotretinoina;Isotretinoina Germed;14;10;711963911;15;;20 mg;1;42,00;2;1;1;32
6922;Isotretinoina;Isotretinoina Mer;10;1;970512329;2;;10 mg;5;1,00;2;1;1;32
6923;Isotretinoina;Isotretinoina Mer;9;3;34581612;15;;20 mg;0;117,00;2;1;1;32
6924;Isotretinoina;Isotretinoina Orotrex;4;9;796655896;4;;10 mg;1;132,00;2;1;1;32
6925;Isotretinoina;Isotretinoina Orotrex;2;8;348825708;3;;20 mg;7;103,00;2;1;1;32
6926;Isotretinoina;Isotretinoina Pierre Fabre;10;4;673891680;8;;40 mg;3;34,00;2;0;0;32
6927;Isotretinoina;Isotretinoina Pierre Fabre;9;3;616482338;2;;5 mg;5;50,00;2;0;0;32
6928;Isotretinoina;Isotretinoina Pierre Fabre 10 mg Capsulas moles;3;10;941997060;5;;10 mg;4;142,00;2;1;1;32
6929;Isotretinoina;Isotretinoina Pierre Fabre 20 mg Capsulas moles;11;5;266087054;2;;20 mg;7;106,00;2;1;1;32
6930;Isotretinoina;Isotrex;7;2;58922709;6;;0.5 mg/g;3;96,00;9;0;0;86
6931;Isoxsuprina;Dilum Retard;6;3;72397216;11;;30 mg;6;13,00;2;0;0;46
6932;Ispagula (tegumento) + Ispagula (semente);Agiocur;6;10;399634577;17;;22 mg/g + 650 mg/g;5;124,00;7;0;0;105
6933;Isradipina;Dilatol Sro;1;6;593813062;9;;5 mg;0;145,00;2;0;0;30
6934;Isradipina;Lomir;15;1;561501225;8;;2.5 mg;6;100,00;2;0;0;41
6935;Isradipina;Lomir Sro;5;11;110036909;6;;5 mg;7;32,00;2;0;0;30
6936;Itraconazol;Itraconazol Actavis;8;7;334785212;7;;100 mg;0;16,00;2;1;1;28
6937;Itraconazol;Itraconazol Alter 100 mg Capsulas;1;9;275564267;6;;100 mg;0;103,00;2;1;1;28
6938;Itraconazol;Itraconazol Fungizol 100 mg Capsulas;9;1;570031921;2;;100 mg;2;104,00;2;1;1;28
6939;Itraconazol;Itraconazol Generis 100 mg Capsulas;5;7;770795646;14;;100 mg;6;49,00;2;1;1;28
6940;Itraconazol;Itraconazol Germed 100 mg Capsulas;1;10;324123619;9;;100 mg;2;27,00;2;1;1;28
6941;Itraconazol;Itraconazol Itracic 100 mg Capsulas;3;7;901011089;20;;100 mg;4;32,00;2;1;1;28
6942;Itraconazol;Itraconazol Mylan;12;8;766990725;0;;100 mg;3;106,00;2;1;1;28
6943;Itraconazol;Itraconazol Pharmakal;2;9;83284524;3;;100 mg;7;132,00;2;1;1;28
6944;Itraconazol;Itraconazol Ratiopharm 100 mg Capsulas;13;2;141354813;0;;100 mg;7;32,00;2;1;1;28
6945;Itraconazol;Itraconazol Stada 100 mg capsulas;7;4;779698727;15;;100 mg;7;106,00;2;1;1;28
6946;Itraconazol;Itraconazol ToLife;12;2;982604048;2;;100 mg;6;27,00;2;1;1;28
6947;Itraconazol;Itraconazol Unisens 100 mg Capsulas;4;9;275915882;9;;100 mg;6;77,00;2;1;1;28
6948;Itraconazol;Sporanox;9;8;313281660;20;;100 mg;3;132,00;2;0;0;28
6949;Itraconazol;Sporanox;15;5;498117270;9;;10 mg/ml;1;133,00;9;0;0;180
6950;Itraconazol;Sporanox IV;2;5;92222629;4;;10 mg/ml;1;120,00;3;0;0;60
6951;Ivabradina;Corlentor;5;11;84245620;17;;5 mg;3;76,00;2;0;0;56
6952;Ivabradina;Corlentor;12;2;972206643;14;;7.5 mg;5;105,00;2;0;0;56
6953;Ivabradina;Procoralan;7;7;271400637;6;;5 mg;0;42,00;2;0;0;56
6954;Ivabradina;Procoralan;6;10;688664047;10;;7.5 mg;1;17,00;2;0;0;56
6955;Lacidipina;Lacidipina Generis;9;0;78000021;4;;2 mg;6;61,00;2;1;1;56
6956;Lacidipina;Lacidipina Generis;10;2;947410604;3;;4 mg;0;27,00;2;1;1;56
6957;Lacidipina;Lacipil;2;7;930373826;11;;2 mg;1;43,00;2;0;0;56
6958;Lacidipina;Lacipil;7;3;444377039;0;;4 mg;0;14,00;2;0;0;56
6959;Lacidipina;Lacipil;9;0;983388494;3;;6 mg;3;5,00;2;0;0;56
6960;Lacidipina;Tens;6;5;393642236;8;;2 mg;6;122,00;2;0;0;56
6961;Lacidipina;Tens;8;4;525638019;15;;4 mg;3;118,00;2;0;0;56
6962;Lacosamida;Vimpat;13;8;699394954;10;;100 mg;4;67,00;2;0;0;56
6963;Lacosamida;Vimpat;8;5;917801098;14;;150 mg;5;96,00;2;0;0;56
6964;Lacosamida;Vimpat;4;4;67063155;13;;200 mg;3;44,00;2;0;0;56
6965;Lacosamida;Vimpat;2;1;750783477;18;;50 mg;2;101,00;2;0;0;56
6966;Lacosamida;Vimpat;4;9;723659310;14;;Combinacao;4;93,00;2;0;0;56
6967;Lacosamida;Vimpat;10;9;370081854;0;;10 mg/ml;0;64,00;11;0;0;193
6968;Lacosamida;Vimpat;8;9;145841363;1;;15 mg/ml;4;126,00;13;0;0;215
6969;Lactato de magnesio;Magnespasmil;8;4;917463731;5;;500 mg;5;149,00;2;0;0;41
6970;Lactato de sodio;Lactato Sodio 1/6 M;7;1;923901754;2;;17.5 mg/ml;6;143,00;3;0;0;177
6971;Lactitol;Importal;6;2;797910578;17;;5 g;5;100,00;2;0;0;47
6972;Lactitol;Importal;2;8;752493373;4;;10 g;1;76,00;9;0;0;157
6973;Lactitol;Importal;6;10;185214807;8;;100 g;1;25,00;9;0;0;157
6974;Lactitol;Importal;4;8;535461526;9;;10 g/15 ml;6;123,00;3;0;0;180
6975;Lactitol;Importal;4;5;531073591;10;;667 mg/ml;4;21,00;7;0;0;180
6976;Lactobacillus acidophilus;Lacteol;7;0;612991866;20;;5000 M.U.;4;73,00;2;0;0;28
6977;Lactobacillus casei;Antibiophilus;15;4;139336281;2;;250 mg;6;146,00;2;0;0;28
6978;Lactobacillus casei;Antibiophilus;15;11;682384735;20;;1500 mg;2;67,00;5;0;0;162
6979;Lactulose;Colsanac;15;11;388806105;6;;20025 mg/15 ml;0;138,00;8;0;0;215
6980;Lactulose;Duphalac;1;6;712979312;14;;667 mg/ml;2;8,00;14;0;0;215
6981;Lactulose;Lactulose Fresenius;7;3;640808980;18;;670 mg/ml;2;61,00;13;1;1;180
6982;Lactulose;Lactulose Generis 666,7 mg/ml Xarope;12;3;671796807;15;;666.7 mg/ml;7;21,00;8;1;1;215
6983;Lactulose;Lactulose Jaba 666,7 mg/ml Xarope;10;5;466188351;17;;666.7 mg/ml;1;32,00;14;1;1;215
6984;Lactulose;Lactulose Pharmakern;2;5;580731650;11;;666.7 mg/ml;1;139,00;2;1;1;215
6985;Lactulose;Lactulose Resolution;10;3;202575181;5;;660 mg/ml;7;105,00;9;1;1;180
6986;Lactulose;Laevolac;8;10;427329499;6;;10 g/15 ml;5;142,00;13;0;0;215
6987;Lactulose;Laevolac;5;5;754427769;11;;666.7 mg/ml;3;109,00;13;0;0;215
6988;Lactulose + Parafina liquida + Vaselina branca;Melaxose;8;0;577147622;15;;Associacao;3;2,00;14;0;0;129
6989;Lamivudina;Epivir;11;5;571081571;6;;150 mg;5;32,00;2;0;0;56
6990;Lamivudina;Epivir;2;7;675419594;19;;300 mg;6;73,00;2;0;0;56
6991;Lamivudina;Epivir;3;3;996250442;13;;10 mg/ml;0;84,00;14;0;0;180
6992;Lamivudina;Lamivudina Teva;14;1;715085956;9;;100 mg;6;97,00;2;1;1;56
6993;Lamivudina;Lamivudina Teva Pharma B.V.;7;6;298001565;15;;150 mg;7;132,00;2;1;1;56
6994;Lamivudina;Lamivudina Teva Pharma B.V.;1;3;743584299;9;;300 mg;4;106,00;2;1;1;56
6995;Lamivudina;Zeffix;4;6;419736560;16;;100 mg;1;96,00;2;0;0;55
6996;Lamivudina;Zeffix;4;3;189756745;6;;5 mg/ml;5;89,00;6;0;0;180
6997;Lamivudina + Zidovudina;Combivir;7;11;649354940;7;;150 mg + 300 mg;3;36,00;2;0;0;56
6998;Lamotrigina;Lamictal;12;3;848908985;8;;100 mg;0;111,00;2;0;0;41
6999;Lamotrigina;Lamictal;11;3;833983325;19;;200 mg;5;37,00;2;0;0;41
7000;Lamotrigina;Lamictal;14;8;16181737;2;;25 mg;5;139,00;2;0;0;41
7001;Lamotrigina;Lamictal;4;5;536356347;11;;50 mg;2;86,00;2;0;0;41
7002;Lamotrigina;Lamictal;11;2;823742084;10;;100 mg;5;95,00;2;0;0;48
7003;Lamotrigina;Lamictal;14;1;224887791;14;;2 mg;3;141,00;2;0;0;48
7004;Lamotrigina;Lamictal;10;0;208248930;17;;200 mg;2;1,00;2;0;0;48
7005;Lamotrigina;Lamictal;10;4;306526889;11;;25 mg;0;30,00;2;0;0;48
7006;Lamotrigina;Lamictal;10;0;689520518;9;;5 mg;0;48,00;2;0;0;48
7007;Lamotrigina;Lamictal;5;10;713339147;1;;50 mg;7;110,00;2;0;0;48
7008;Lamotrigina;Lamotrigina Actavis;15;0;107644256;20;;100 mg;2;121,00;2;1;1;41
7009;Lamotrigina;Lamotrigina Actavis;11;5;38380469;0;;200 mg;2;15,00;2;1;1;41
7010;Lamotrigina;Lamotrigina Actavis;11;4;549138073;8;;25 mg;7;121,00;2;1;1;41
7011;Lamotrigina;Lamotrigina Actavis;3;0;267171413;14;;50 mg;5;35,00;2;1;1;41
7012;Lamotrigina;Lamotrigina Arrowblue 100 mg Comprimidos;1;9;25352187;8;;100 mg;7;122,00;2;1;1;41
7013;Lamotrigina;Lamotrigina Arrowblue 100 mg Comprimidos dispersiveis;3;1;894945192;13;;100 mg;0;46,00;2;1;1;47
7014;Lamotrigina;Lamotrigina Arrowblue 2 mg Comprimidos dispersiveis;12;1;979853069;10;;2 mg;2;13,00;2;1;1;47
7015;Lamotrigina;Lamotrigina Arrowblue 200 mg Comprimidos;2;0;9176636;17;;200 mg;1;70,00;2;1;1;41
7016;Lamotrigina;Lamotrigina Arrowblue 200 mg Comprimidos dispersiveis;14;8;341020641;18;;200 mg;0;13,00;2;1;1;47
7017;Lamotrigina;Lamotrigina Arrowblue 25 mg Comprimidos;12;7;790996917;1;;25 mg;7;36,00;2;1;1;41
7018;Lamotrigina;Lamotrigina Arrowblue 25 mg Comprimidos dispersiveis;13;2;567647471;7;;25 mg;5;134,00;2;1;1;47
7019;Lamotrigina;Lamotrigina Arrowblue 5 mg Comprimidos dispersiveis;7;11;871196985;5;;5 mg;2;18,00;2;1;1;47
7020;Lamotrigina;Lamotrigina Arrowblue 50 mg Comprimidos;12;9;568929440;19;;50 mg;1;113,00;2;1;1;41
7021;Lamotrigina;Lamotrigina Arrowblue 50 mg Comprimidos dispersiveis;12;5;39738388;0;;50 mg;1;128,00;2;1;1;47
7022;Lamotrigina;Lamotrigina Aurobindo;10;7;827035802;4;;100 mg;5;48,00;2;1;1;41
7023;Lamotrigina;Lamotrigina Aurobindo;10;4;378155963;16;;200 mg;2;69,00;2;1;1;41
7024;Lamotrigina;Lamotrigina Aurobindo;11;5;651310543;5;;25 mg;5;76,00;2;1;1;41
7025;Lamotrigina;Lamotrigina Aurobindo;14;8;683678238;2;;50 mg;2;126,00;2;1;1;41
7026;Lamotrigina;Lamotrigina Azevedos;3;4;285794901;7;;100 mg;3;31,00;2;1;1;41
7027;Lamotrigina;Lamotrigina Azevedos;8;4;219704334;13;;200 mg;1;90,00;2;1;1;41
7028;Lamotrigina;Lamotrigina Azevedos;6;1;342798733;15;;25 mg;3;34,00;2;1;1;41
7029;Lamotrigina;Lamotrigina Azevedos;11;8;642115119;6;;50 mg;3;126,00;2;1;1;41
7030;Lamotrigina;Lamotrigina Basi;13;6;83883775;12;;100 mg;3;87,00;2;1;1;41
7031;Lamotrigina;Lamotrigina Basi;10;4;970115763;5;;200 mg;4;29,00;2;1;1;41
7032;Lamotrigina;Lamotrigina Basi;2;2;722527354;10;;25 mg;4;2,00;2;1;1;41
7033;Lamotrigina;Lamotrigina Basi;11;9;424051957;0;;50 mg;0;54,00;2;1;1;41
7034;Lamotrigina;Lamotrigina Ciclum 100 mg Comprimidos dispersiveis;10;11;993164480;10;;100 mg;7;11,00;2;1;1;47
7035;Lamotrigina;Lamotrigina Ciclum 200 mg Comprimidos dispersiveis;9;1;124491395;1;;200 mg;4;125,00;2;1;1;47
7036;Lamotrigina;Lamotrigina Ciclum 25 mg Comprimidos dispersiveis;3;7;314153059;17;;25 mg;4;71,00;2;1;1;47
7037;Lamotrigina;Lamotrigina Ciclum 5 mg Comprimidos dispersiveis;1;9;810865301;7;;5 mg;4;41,00;2;1;1;47
7038;Lamotrigina;Lamotrigina Ciclum 50 mg Comprimidos dispersiveis;6;11;393551937;7;;50 mg;4;90,00;2;1;1;47
7039;Lamotrigina;Lamotrigina Generis;2;11;492919204;18;;100 mg;7;12,00;2;1;1;47
7040;Lamotrigina;Lamotrigina Generis;9;4;309175257;7;;2 mg;7;128,00;2;1;1;47
7041;Lamotrigina;Lamotrigina Generis;2;4;230237035;12;;200 mg;6;44,00;2;1;1;47
7042;Lamotrigina;Lamotrigina Generis;15;2;635118135;20;;25 mg;3;73,00;2;1;1;47
7043;Lamotrigina;Lamotrigina Generis;4;7;998240621;12;;5 mg;6;130,00;2;1;1;47
7044;Lamotrigina;Lamotrigina Generis;14;2;144765357;10;;50 mg;5;79,00;2;1;1;47
7045;Lamotrigina;Lamotrigina Generis 100 mg comprimidos;5;0;341138887;19;;100 mg;6;72,00;2;1;1;41
7046;Lamotrigina;Lamotrigina Generis 200 mg comprimidos;4;0;63293987;17;;200 mg;1;68,00;2;1;1;41
7047;Lamotrigina;Lamotrigina Generis 25 mg comprimidos;2;11;175191713;6;;25 mg;3;135,00;2;1;1;41
7048;Lamotrigina;Lamotrigina Generis 50 mg comprimidos;2;0;99607827;16;;50 mg;0;40,00;2;1;1;41
7049;Lamotrigina;Lamotrigina Germed;9;11;971328901;4;;100 mg;0;74,00;2;1;1;41
7050;Lamotrigina;Lamotrigina Germed;12;10;309120616;20;;200 mg;7;124,00;2;1;1;41
7051;Lamotrigina;Lamotrigina Germed;15;8;901356382;11;;25 mg;7;141,00;2;1;1;41
7052;Lamotrigina;Lamotrigina Germed;9;5;875057190;14;;50 mg;4;1,00;2;1;1;41
7053;Lamotrigina;Lamotrigina Jaba 100 mg Comprimidos;11;2;993781914;9;;100 mg;0;54,00;2;1;1;41
7054;Lamotrigina;Lamotrigina Jaba 100 mg Comprimidos Dispersiveis;3;5;929834193;17;;100 mg;7;18,00;2;1;1;47
7055;Lamotrigina;Lamotrigina Jaba 2 mg Comprimidos Dispersiveis;9;1;922745582;11;;2 mg;5;22,00;2;1;1;47
7056;Lamotrigina;Lamotrigina Jaba 200 mg Comprimidos;9;7;283478801;4;;200 mg;6;38,00;2;1;1;41
7057;Lamotrigina;Lamotrigina Jaba 200 mg Comprimidos Dispersiveis;1;1;856021945;3;;200 mg;5;82,00;2;1;1;47
7058;Lamotrigina;Lamotrigina Jaba 25 mg Comprimidos;9;3;16501254;8;;25 mg;4;31,00;2;1;1;41
7059;Lamotrigina;Lamotrigina Jaba 25 mg Comprimidos Dispersiveis;6;3;889154621;7;;25 mg;7;117,00;2;1;1;47
7060;Lamotrigina;Lamotrigina Jaba 5 mg Comprimidos Dispersiveis;4;11;585346872;8;;5 mg;5;118,00;2;1;1;47
7061;Lamotrigina;Lamotrigina Jaba 50 mg Comprimidos;9;3;798296577;16;;50 mg;7;133,00;2;1;1;41
7062;Lamotrigina;Lamotrigina Jaba 50 mg Comprimidos Dispersiveis;13;2;240623343;6;;50 mg;7;90,00;2;1;1;47
7063;Lamotrigina;Lamotrigina Labesfal;3;1;834946684;20;;100 mg;2;117,00;2;1;1;41
7064;Lamotrigina;Lamotrigina Labesfal;2;3;622779731;7;;200 mg;5;74,00;2;1;1;41
7065;Lamotrigina;Lamotrigina Labesfal;12;10;14656636;15;;25 mg;5;17,00;2;1;1;41
7066;Lamotrigina;Lamotrigina Labesfal;8;2;135015940;15;;50 mg;6;112,00;2;1;1;41
7067;Lamotrigina;Lamotrigina Labesfal;5;5;553108713;5;;100 mg;2;79,00;2;1;1;47
7068;Lamotrigina;Lamotrigina Labesfal;6;9;688408289;19;;200 mg;6;80,00;2;1;1;47
7069;Lamotrigina;Lamotrigina Labesfal;5;11;767500821;0;;25 mg;0;136,00;2;1;1;47
7070;Lamotrigina;Lamotrigina Labesfal;9;1;887809604;4;;50 mg;5;11,00;2;1;1;47
7071;Lamotrigina;Lamotrigina Lamix 100 mg comprimidos;1;11;220374935;15;;100 mg;1;109,00;2;1;1;41
7072;Lamotrigina;Lamotrigina Lamix 200 mg comprimidos;12;4;314932156;19;;200 mg;0;133,00;2;1;1;41
7073;Lamotrigina;Lamotrigina Lamix 25 mg comprimidos;12;7;914134981;2;;25 mg;0;18,00;2;1;1;41
7074;Lamotrigina;Lamotrigina Lamix 50 mg comprimidos;2;10;682579566;16;;50 mg;6;116,00;2;1;1;41
7075;Lamotrigina;Lamotrigina Motrigi;9;11;849567808;20;;100 mg;5;147,00;2;1;1;41
7076;Lamotrigina;Lamotrigina Motrigi;4;10;34229280;8;;200 mg;3;76,00;2;1;1;41
7077;Lamotrigina;Lamotrigina Motrigi;3;5;217467843;13;;25 mg;1;56,00;2;1;1;41
7078;Lamotrigina;Lamotrigina Motrigi;10;0;146759960;1;;50 mg;2;104,00;2;1;1;41
7079;Lamotrigina;Lamotrigina Mylan;7;7;119304790;10;;100 mg;2;82,00;2;1;1;41
7080;Lamotrigina;Lamotrigina Mylan;8;3;487643242;16;;200 mg;0;125,00;2;1;1;41
7081;Lamotrigina;Lamotrigina Mylan;12;6;457495604;6;;25 mg;2;9,00;2;1;1;41
7082;Lamotrigina;Lamotrigina Mylan;15;11;770954235;11;;50 mg;5;60,00;2;1;1;41
7083;Lamotrigina;Lamotrigina Pharmakern;1;11;45167658;8;;100 mg;3;109,00;2;1;1;41
7084;Lamotrigina;Lamotrigina Pharmakern;8;6;502553403;10;;200 mg;2;112,00;2;1;1;41
7085;Lamotrigina;Lamotrigina Pharmakern;15;0;7133491;7;;25 mg;2;120,00;2;1;1;41
7086;Lamotrigina;Lamotrigina Pharmakern;10;4;557581702;19;;50 mg;5;114,00;2;1;1;41
7087;Lamotrigina;Lamotrigina Pharmakern;13;3;821173667;7;;100 mg;4;22,00;2;1;1;47
7088;Lamotrigina;Lamotrigina Pharmakern;2;5;719531620;2;;200 mg;3;39,00;2;1;1;47
7089;Lamotrigina;Lamotrigina Pharmakern;15;0;39461964;16;;25 mg;7;97,00;2;1;1;47
7090;Lamotrigina;Lamotrigina Pharmakern;9;11;677574475;5;;5 mg;4;71,00;2;1;1;47
7091;Lamotrigina;Lamotrigina Pharmakern;12;5;144910850;11;;50 mg;1;103,00;2;1;1;47
7092;Lamotrigina;Lamotrigina Ranbaxy;15;3;155691435;3;;100 mg;2;28,00;2;1;1;41
7093;Lamotrigina;Lamotrigina Ranbaxy;12;8;194835276;10;;200 mg;3;32,00;2;1;1;41
7094;Lamotrigina;Lamotrigina Ranbaxy;12;10;424756249;16;;25 mg;4;135,00;2;1;1;41
7095;Lamotrigina;Lamotrigina Ranbaxy;7;9;677643343;10;;50 mg;5;26,00;2;1;1;41
7096;Lamotrigina;Lamotrigina Ranbaxy;8;4;243779813;0;;100 mg;0;47,00;2;1;1;47
7097;Lamotrigina;Lamotrigina Ranbaxy;5;5;16286131;13;;2 mg;0;3,00;2;1;1;47
7098;Lamotrigina;Lamotrigina Ranbaxy;5;3;375082840;9;;200 mg;0;6,00;2;1;1;47
7099;Lamotrigina;Lamotrigina Ranbaxy;14;11;172950895;1;;25 mg;3;147,00;2;1;1;47
7100;Lamotrigina;Lamotrigina Ranbaxy;2;6;800857238;20;;5 mg;7;73,00;2;1;1;47
7101;Lamotrigina;Lamotrigina Ranbaxy;3;5;350822277;6;;50 mg;4;92,00;2;1;1;47
7102;Lamotrigina;Lamotrigina Teva 100 mg Comprimidos;1;9;121983520;17;;100 mg;4;50,00;2;1;1;41
7103;Lamotrigina;Lamotrigina Teva 200 mg Comprimidos;7;10;740916402;10;;200 mg;4;85,00;2;1;1;41
7104;Lamotrigina;Lamotrigina Teva 25 mg Comprimidos;8;10;100091509;11;;25 mg;2;3,00;2;1;1;41
7105;Lamotrigina;Lamotrigina Teva 50 mg Comprimidos;7;5;122314180;18;;50 mg;3;50,00;2;1;1;41
7106;Lamotrigina;Lamotrigina Winthrop 100 mg Comprimidos;7;5;665600320;1;;100 mg;6;20,00;2;1;1;41
7107;Lamotrigina;Lamotrigina Winthrop 100 mg Comprimidos dispersiveis;1;7;594617203;4;;100 mg;1;45,00;2;1;1;47
7108;Lamotrigina;Lamotrigina Winthrop 2 mg Comprimidos dispersiveis;8;6;151026110;16;;2 mg;3;75,00;2;1;1;47
7109;Lamotrigina;Lamotrigina Winthrop 200 mg Comprimidos;2;4;462978919;20;;200 mg;0;101,00;2;1;1;41
7110;Lamotrigina;Lamotrigina Winthrop 200 mg Comprimidos dispersiveis;2;9;809897426;17;;200 mg;0;72,00;2;1;1;47
7111;Lamotrigina;Lamotrigina Winthrop 25 mg Comprimidos;6;5;348180206;4;;25 mg;4;84,00;2;1;1;41
7112;Lamotrigina;Lamotrigina Winthrop 25 mg Comprimidos dispersiveis;15;3;738286581;2;;25 mg;5;114,00;2;1;1;47
